npanxx,lata,ocn
703879,236,7421
202292,236,7445
202469,236,7445
202478,236,7445
202481,236,7445
202741,236,7445
202350,236,7529
202420,236,7529
202551,236,7529
202572,236,7529
202644,236,7529
202649,236,7529
202756,236,7529
202772,236,7529
202777,236,7529
202791,236,7529
202813,236,7529
202909,236,7529
240233,236,7529
240237,236,7529
240249,236,7529
240254,236,7529
240256,236,7529
240257,236,7529
240258,236,7529
240533,236,7529
301225,236,7529
301354,236,7529
301458,236,7529
301539,236,7529
301541,236,7529
301542,236,7529
301543,236,7529
301547,236,7529
301556,236,7529
301623,236,7529
301628,236,7529
301634,236,7529
301658,236,7529
301666,236,7529
301677,236,7529
301679,236,7529
301683,236,7529
301684,236,7529
301685,236,7529
301691,236,7529
301692,236,7529
301715,236,7529
301719,236,7529
301720,236,7529
301747,236,7529
301833,236,7529
540602,236,7529
571227,236,7529
571303,236,7529
571354,236,7529
571766,236,7529
703234,236,7529
703236,236,7529
703245,236,7529
703251,236,7529
703272,236,7529
703337,236,7529
703439,236,7529
703570,236,7529
703662,236,7529
703825,236,7529
703885,236,7529
703949,236,7529
703982,236,7529
703986,236,7529
202971,236,7575
240901,236,7575
410834,236,7575
240612,236,7591
240857,236,7591
240863,236,7591
301323,236,7591
301361,236,7591
301389,236,7591
301756,236,7591
301981,236,7591
410824,236,7591
540628,236,7773
540699,236,7773
571208,236,7773
571308,236,7773
571313,236,7773
571319,236,7773
571379,236,7773
571527,236,7773
571659,236,7773
571970,236,7773
703498,236,7773
703566,236,7773
703567,236,7773
703635,236,7773
703638,236,7773
703743,236,7773
703774,236,7773
703789,236,7773
202846,236,812C
571229,236,8357
571299,236,8357
571339,236,8357
703584,236,8357
703592,236,8357
703647,236,8357
703663,236,8357
703667,236,8357
703674,236,8357
703957,236,8357
202335,236,850D
202609,236,850D
202858,236,850D
571220,236,8571
571237,236,8571
571259,236,8571
571283,236,8571
571436,236,8571
571437,236,8571
703296,236,8571
703856,236,8571
703898,236,8571
703906,236,8571
703926,236,8571
703928,236,8571
703929,236,8571
703930,236,8571
703932,236,8571
202221,236,8605
240783,236,8605
703977,236,8605
240365,236,8697
240474,236,8697
240633,236,8697
240661,236,8697
240976,236,8697
301551,236,8697
301561,236,8697
301584,236,8697
301727,236,8697
301813,236,8697
301976,236,8697
410509,236,8697
410985,236,8697
240261,236,876D
240771,236,876D
240847,236,876D
240900,236,876D
301900,236,876D
571260,236,8825
571281,236,8825
571297,236,8825
571341,236,8825
571343,236,8825
571388,236,8825
571421,236,8825
571446,236,8825
571723,236,8825
703291,236,8825
703348,236,8825
703350,236,8825
703429,236,8825
703436,236,8825
703468,236,8825
703520,236,8825
703537,236,8825
703595,236,8825
703596,236,8825
703659,236,8825
703665,236,8825
703763,236,8825
703783,236,8825
703832,236,8825
703935,236,8825
703940,236,8825
703991,236,8825
703994,236,8825
703997,236,8825
571641,236,8830
703347,236,8830
703349,236,8830
703372,236,8830
703389,236,8830
703434,236,8830
703656,236,8830
703829,236,8830
703835,236,8830
202248,236,8831
202249,236,8831
202250,236,8831
202766,236,8831
240241,236,8832
240242,236,8832
240244,236,8832
240245,236,8832
240246,236,8832
240293,236,8832
240317,236,8832
240342,236,8832
240392,236,8832
240668,236,8832
240682,236,8832
301531,236,8832
301915,236,8832
301917,236,8832
301920,236,8832
301971,236,8832
301974,236,8832
202503,236,884E
240229,236,8864
240232,236,8864
240273,236,8864
240434,236,8864
240528,236,8864
240599,236,8864
240638,236,8864
240744,236,8864
240776,236,8864
240780,236,8864
240786,236,8864
240787,236,8864
240788,236,8864
240790,236,8864
240794,236,8864
240880,236,8864
240883,236,8864
240892,236,8864
240897,236,8864
240898,236,8864
301557,236,8864
540242,236,8865
571222,236,8865
571254,236,8865
703382,236,8865
703432,236,8865
703621,236,8865
703637,236,8865
703651,236,8865
703672,236,8865
703673,236,8865
703722,236,8865
703740,236,8865
703745,236,8865
703775,236,8865
703784,236,8865
703843,236,8865
703881,236,8865
703884,236,8865
703972,236,8865
202204,236,8964
202207,236,8964
202315,236,8964
202330,236,8964
202351,236,8964
202355,236,8964
202379,236,8964
202380,236,8964
202403,236,8964
202446,236,8964
202459,236,8964
202821,236,8964
202827,236,8964
240223,236,8992
240243,236,8992
240247,236,8992
240260,236,8992
240268,236,8992
240290,236,8992
240306,236,8992
240548,236,8992
240553,236,8992
240554,236,8992
240559,236,8992
443753,236,8992
240650,236,912D
240970,236,912D
202600,236,917D
202804,236,917D
202807,236,917D
202838,236,917D
202873,236,917D
202201,236,9211
202203,236,9211
202205,236,9211
202208,236,9211
202212,236,9211
202216,236,9211
202218,236,9211
202219,236,9211
202220,236,9211
202222,236,9211
202223,236,9211
202224,236,9211
202225,236,9211
202226,236,9211
202227,236,9211
202228,236,9211
202229,236,9211
202231,236,9211
202232,236,9211
202233,236,9211
202234,236,9211
202235,236,9211
202237,236,9211
202238,236,9211
202243,236,9211
202244,236,9211
202245,236,9211
202252,236,9211
202254,236,9211
202260,236,9211
202261,236,9211
202263,236,9211
202264,236,9211
202265,236,9211
202267,236,9211
202269,236,9211
202272,236,9211
202273,236,9211
202274,236,9211
202275,236,9211
202278,236,9211
202279,236,9211
202281,236,9211
202282,236,9211
202283,236,9211
202284,236,9211
202287,236,9211
202289,236,9211
202291,236,9211
202293,236,9211
202295,236,9211
202296,236,9211
202298,236,9211
202299,236,9211
202303,236,9211
202305,236,9211
202307,236,9211
202310,236,9211
202312,236,9211
202313,236,9211
202314,236,9211
202319,236,9211
202323,236,9211
202324,236,9211
202325,236,9211
202326,236,9211
202327,236,9211
202328,236,9211
202331,236,9211
202332,236,9211
202333,236,9211
202334,236,9211
202336,236,9211
202337,236,9211
202338,236,9211
202339,236,9211
202342,236,9211
202343,236,9211
202346,236,9211
202347,236,9211
202348,236,9211
202353,236,9211
202354,236,9211
202356,236,9211
202357,236,9211
202358,236,9211
202362,236,9211
202363,236,9211
202364,236,9211
202366,236,9211
202371,236,9211
202373,236,9211
202376,236,9211
202377,236,9211
202382,236,9211
202383,236,9211
202385,236,9211
202387,236,9211
202388,236,9211
202389,236,9211
202392,236,9211
202393,236,9211
202395,236,9211
202396,236,9211
202397,236,9211
202398,236,9211
202399,236,9211
202401,236,9211
202402,236,9211
202404,236,9211
202406,236,9211
202408,236,9211
202414,236,9211
202416,236,9211
202418,236,9211
202419,236,9211
202424,236,9211
202426,236,9211
202429,236,9211
202432,236,9211
202433,236,9211
202434,236,9211
202435,236,9211
202436,236,9211
202442,236,9211
202447,236,9211
202452,236,9211
202453,236,9211
202456,236,9211
202457,236,9211
202458,236,9211
202462,236,9211
202463,236,9211
202466,236,9211
202467,236,9211
202470,236,9211
202471,236,9211
202472,236,9211
202473,236,9211
202474,236,9211
202475,236,9211
202476,236,9211
202477,236,9211
202479,236,9211
202482,236,9211
202483,236,9211
202484,236,9211
202485,236,9211
202488,236,9211
202490,236,9211
202493,236,9211
202496,236,9211
202501,236,9211
202502,236,9211
202504,236,9211
202508,236,9211
202512,236,9211
202513,236,9211
202514,236,9211
202515,236,9211
202516,236,9211
202518,236,9211
202522,236,9211
202523,236,9211
202526,236,9211
202529,236,9211
202530,236,9211
202532,236,9211
202533,236,9211
202535,236,9211
202537,236,9211
202538,236,9211
202539,236,9211
202541,236,9211
202542,236,9211
202543,236,9211
202544,236,9211
202545,236,9211
202546,236,9211
202547,236,9211
202548,236,9211
202554,236,9211
202557,236,9211
202561,236,9211
202562,236,9211
202563,236,9211
202564,236,9211
202565,236,9211
202566,236,9211
202574,236,9211
202575,236,9211
202576,236,9211
202577,236,9211
202581,236,9211
202582,236,9211
202583,236,9211
202584,236,9211
202585,236,9211
202586,236,9211
202588,236,9211
202589,236,9211
202593,236,9211
202598,236,9211
202606,236,9211
202608,236,9211
202610,236,9211
202612,236,9211
202613,236,9211
202614,236,9211
202616,236,9211
202619,236,9211
202622,236,9211
202623,236,9211
202624,236,9211
202625,236,9211
202626,236,9211
202627,236,9211
202628,236,9211
202632,236,9211
202633,236,9211
202634,236,9211
202635,236,9211
202636,236,9211
202637,236,9211
202638,236,9211
202639,236,9211
202645,236,9211
202646,236,9211
202647,236,9211
202648,236,9211
202651,236,9211
202653,236,9211
202654,236,9211
202659,236,9211
202661,236,9211
202662,236,9211
202663,236,9211
202665,236,9211
202666,236,9211
202667,236,9211
202668,236,9211
202671,236,9211
202672,236,9211
202673,236,9211
202675,236,9211
202676,236,9211
202678,236,9211
202680,236,9211
202682,236,9211
202685,236,9211
202686,236,9211
202687,236,9211
202689,236,9211
202690,236,9211
202691,236,9211
202692,236,9211
202693,236,9211
202694,236,9211
202698,236,9211
202701,236,9211
202707,236,9211
202708,236,9211
202712,236,9211
202720,236,9211
202721,236,9211
202722,236,9211
202723,236,9211
202724,236,9211
202726,236,9211
202727,236,9211
202728,236,9211
202732,236,9211
202736,236,9211
202737,236,9211
202739,236,9211
202745,236,9211
202752,236,9211
202755,236,9211
202757,236,9211
202761,236,9211
202762,236,9211
202764,236,9211
202767,236,9211
202775,236,9211
202776,236,9211
202778,236,9211
202781,236,9211
202782,236,9211
202783,236,9211
202784,236,9211
202785,236,9211
202786,236,9211
202787,236,9211
202788,236,9211
202789,236,9211
202797,236,9211
202799,236,9211
202806,236,9211
202822,236,9211
202824,236,9211
202828,236,9211
202829,236,9211
202832,236,9211
202833,236,9211
202835,236,9211
202842,236,9211
202843,236,9211
202857,236,9211
202861,236,9211
202862,236,9211
202863,236,9211
202865,236,9211
202872,236,9211
202874,236,9211
202876,236,9211
202879,236,9211
202882,236,9211
202884,236,9211
202885,236,9211
202886,236,9211
202887,236,9211
202889,236,9211
202895,236,9211
202898,236,9211
202901,236,9211
202906,236,9211
202912,236,9211
202927,236,9211
202936,236,9211
202939,236,9211
202942,236,9211
202943,236,9211
202944,236,9211
202945,236,9211
202954,236,9211
202955,236,9211
202956,236,9211
202962,236,9211
202965,236,9211
202966,236,9211
202973,236,9211
202974,236,9211
202986,236,9211
202991,236,9211
202996,236,9211
240221,236,9212
240228,236,9212
240264,236,9212
240276,236,9212
240292,236,9212
240314,236,9212
240318,236,9212
240328,236,9212
240373,236,9212
240386,236,9212
240453,236,9212
240456,236,9212
240497,236,9212
240567,236,9212
240568,236,9212
240582,236,9212
240583,236,9212
240592,236,9212
240624,236,9212
240631,236,9212
240632,236,9212
240662,236,9212
240683,236,9212
240684,236,9212
240686,236,9212
240694,236,9212
240695,236,9212
240725,236,9212
240773,236,9212
240777,236,9212
240826,236,9212
240895,236,9212
240936,236,9212
240999,236,9212
301203,236,9212
301206,236,9212
301208,236,9212
301209,236,9212
301210,236,9212
301212,236,9212
301214,236,9212
301215,236,9212
301216,236,9212
301217,236,9212
301218,236,9212
301220,236,9212
301226,236,9212
301227,236,9212
301229,236,9212
301230,236,9212
301231,236,9212
301234,236,9212
301236,236,9212
301238,236,9212
301239,236,9212
301240,236,9212
301243,236,9212
301246,236,9212
301248,236,9212
301249,236,9212
301251,236,9212
301253,236,9212
301255,236,9212
301258,236,9212
301259,236,9212
301260,236,9212
301262,236,9212
301263,236,9212
301265,236,9212
301270,236,9212
301274,236,9212
301277,236,9212
301279,236,9212
301280,236,9212
301282,236,9212
301283,236,9212
301285,236,9212
301286,236,9212
301290,236,9212
301292,236,9212
301294,236,9212
301295,236,9212
301297,236,9212
301299,236,9212
301306,236,9212
301309,236,9212
301313,236,9212
301315,236,9212
301316,236,9212
301317,236,9212
301319,236,9212
301320,236,9212
301322,236,9212
301324,236,9212
301330,236,9212
301333,236,9212
301336,236,9212
301340,236,9212
301341,236,9212
301342,236,9212
301344,236,9212
301345,236,9212
301347,236,9212
301349,236,9212
301350,236,9212
301352,236,9212
301353,236,9212
301355,236,9212
301362,236,9212
301365,236,9212
301368,236,9212
301369,236,9212
301372,236,9212
301373,236,9212
301374,236,9212
301375,236,9212
301376,236,9212
301380,236,9212
301382,236,9212
301384,236,9212
301386,236,9212
301388,236,9212
301390,236,9212
301391,236,9212
301392,236,9212
301394,236,9212
301396,236,9212
301397,236,9212
301398,236,9212
301400,236,9212
301402,236,9212
301403,236,9212
301407,236,9212
301408,236,9212
301413,236,9212
301414,236,9212
301415,236,9212
301417,236,9212
301419,236,9212
301420,236,9212
301421,236,9212
301422,236,9212
301423,236,9212
301424,236,9212
301425,236,9212
301426,236,9212
301427,236,9212
301428,236,9212
301429,236,9212
301430,236,9212
301431,236,9212
301433,236,9212
301434,236,9212
301435,236,9212
301436,236,9212
301438,236,9212
301439,236,9212
301441,236,9212
301443,236,9212
301444,236,9212
301445,236,9212
301446,236,9212
301449,236,9212
301451,236,9212
301454,236,9212
301457,236,9212
301459,236,9212
301460,236,9212
301464,236,9212
301468,236,9212
301469,236,9212
301470,236,9212
301472,236,9212
301474,236,9212
301475,236,9212
301476,236,9212
301480,236,9212
301482,236,9212
301483,236,9212
301486,236,9212
301488,236,9212
301489,236,9212
301490,236,9212
301492,236,9212
301493,236,9212
301495,236,9212
301496,236,9212
301497,236,9212
301498,236,9212
301499,236,9212
301504,236,9212
301505,236,9212
301507,236,9212
301513,236,9212
301515,236,9212
301516,236,9212
301517,236,9212
301519,236,9212
301521,236,9212
301522,236,9212
301527,236,9212
301528,236,9212
301530,236,9212
301540,236,9212
301544,236,9212
301545,236,9212
301546,236,9212
301548,236,9212
301549,236,9212
301552,236,9212
301559,236,9212
301562,236,9212
301563,236,9212
301564,236,9212
301565,236,9212
301566,236,9212
301567,236,9212
301568,236,9212
301570,236,9212
301571,236,9212
301572,236,9212
301574,236,9212
301577,236,9212
301578,236,9212
301579,236,9212
301581,236,9212
301583,236,9212
301585,236,9212
301586,236,9212
301587,236,9212
301588,236,9212
301589,236,9212
301590,236,9212
301592,236,9212
301593,236,9212
301594,236,9212
301595,236,9212
301598,236,9212
301599,236,9212
301601,236,9212
301603,236,9212
301604,236,9212
301605,236,9212
301608,236,9212
301609,236,9212
301610,236,9212
301614,236,9212
301615,236,9212
301617,236,9212
301618,236,9212
301622,236,9212
301625,236,9212
301626,236,9212
301627,236,9212
301630,236,9212
301632,236,9212
301636,236,9212
301638,236,9212
301640,236,9212
301645,236,9212
301647,236,9212
301649,236,9212
301650,236,9212
301652,236,9212
301654,236,9212
301656,236,9212
301657,236,9212
301664,236,9212
301669,236,9212
301670,236,9212
301680,236,9212
301681,236,9212
301686,236,9212
301688,236,9212
301699,236,9212
301701,236,9212
301702,236,9212
301705,236,9212
301713,236,9212
301716,236,9212
301718,236,9212
301721,236,9212
301725,236,9212
301731,236,9212
301734,236,9212
301735,236,9212
301736,236,9212
301737,236,9212
301738,236,9212
301740,236,9212
301743,236,9212
301744,236,9212
301749,236,9212
301753,236,9212
301754,236,9212
301757,236,9212
301762,236,9212
301763,236,9212
301764,236,9212
301765,236,9212
301767,236,9212
301769,236,9212
301770,236,9212
301771,236,9212
301772,236,9212
301773,236,9212
301774,236,9212
301776,236,9212
301779,236,9212
301780,236,9212
301782,236,9212
301794,236,9212
301796,236,9212
301803,236,9212
301805,236,9212
301808,236,9212
301809,236,9212
301816,236,9212
301817,236,9212
301818,236,9212
301819,236,9212
301826,236,9212
301827,236,9212
301836,236,9212
301838,236,9212
301839,236,9212
301840,236,9212
301843,236,9212
301847,236,9212
301851,236,9212
301852,236,9212
301853,236,9212
301856,236,9212
301860,236,9212
301862,236,9212
301863,236,9212
301864,236,9212
301866,236,9212
301868,236,9212
301869,236,9212
301870,236,9212
301871,236,9212
301872,236,9212
301877,236,9212
301879,236,9212
301881,236,9212
301883,236,9212
301884,236,9212
301885,236,9212
301886,236,9212
301887,236,9212
301888,236,9212
301890,236,9212
301891,236,9212
301892,236,9212
301893,236,9212
301894,236,9212
301896,236,9212
301897,236,9212
301899,236,9212
301901,236,9212
301902,236,9212
301903,236,9212
301905,236,9212
301907,236,9212
301913,236,9212
301916,236,9212
301918,236,9212
301921,236,9212
301923,236,9212
301924,236,9212
301925,236,9212
301926,236,9212
301927,236,9212
301929,236,9212
301930,236,9212
301931,236,9212
301932,236,9212
301933,236,9212
301934,236,9212
301935,236,9212
301936,236,9212
301937,236,9212
301939,236,9212
301940,236,9212
301941,236,9212
301942,236,9212
301946,236,9212
301947,236,9212
301948,236,9212
301949,236,9212
301951,236,9212
301952,236,9212
301953,236,9212
301956,236,9212
301961,236,9212
301962,236,9212
301963,236,9212
301967,236,9212
301972,236,9212
301975,236,9212
301977,236,9212
301978,236,9212
301979,236,9212
301982,236,9212
301983,236,9212
301984,236,9212
301985,236,9212
301986,236,9212
301987,236,9212
301989,236,9212
301990,236,9212
301993,236,9212
301994,236,9212
301995,236,9212
301997,236,9212
301998,236,9212
410264,236,9212
410416,236,9212
410606,236,9212
410619,236,9212
410722,236,9212
410724,236,9212
410738,236,9212
410791,236,9212
410792,236,9212
410797,236,9212
410813,236,9212
410815,236,9212
410854,236,9212
410862,236,9212
410880,236,9212
410888,236,9212
410898,236,9212
443479,236,9212
443634,236,9212
443654,236,9212
