CODE,INTERSTATE,INTRASTATE,Rate
612827,0.00988,0.00988,
612834,0.00944,0.00944,
612836,0.00988,0.00988,
612839,0.00518,0.00518,
612840,0.00518,0.00518,
612843,0.00907,0.00907,
612844,0.01199,0.01199,
612845,0.00518,0.00518,
612849,0.00944,0.00944,
612850,0.00518,0.00518,
612851,0.00333,0.00333,
612852,0.0099,0.0099,
612859,0.00518,0.00518,
612860,0.00518,0.00518,
612861,0.00988,0.00988,
612863,0.00988,0.00988,
612865,0.00518,0.00518,
612866,0.00988,0.00988,
612867,0.00518,0.00518,
612868,0.00518,0.00518,
612869,0.00988,0.00988,
612870,0.00988,0.00988,
612871,0.00988,0.00988,
612872,0.00988,0.00988,
612873,0.00988,0.00988,
612874,0.00988,0.00988,
612875,0.00944,0.00944,
612876,0.0081,0.0081,
612877,0.00518,0.00518,
612879,0.00988,0.00988,
612880,0.00556,0.00556,
612884,0.00988,0.00988,
612886,0.03668,0.03668,
612888,0.00718,0.00718,
612889,0.00518,0.00518,
612899,0.00556,0.00556,
612900,0.00779,0.00779,
612902,0.00988,0.00988,
612904,0.00988,0.00988,
612910,0.00944,0.00944,
612913,0.00998,0.00998,
612915,0.00988,0.00988,
612916,0.00944,0.00944,
612919,0.00555,0.00555,
612920,0.00988,0.00988,
612922,0.00988,0.00988,
612924,0.00988,0.00988,
612925,0.00988,0.00988,
612926,0.00988,0.00988,
612927,0.00988,0.00988,
612928,0.00988,0.00988,
612929,0.00988,0.00988,
612930,0.00969,0.00969,
612940,0.00518,0.00518,
612951,0.00988,0.00988,
612961,0.00518,0.00518,
612963,0.00518,0.00518,
612964,0.00555,0.00555,
612965,0.00944,0.00944,
612968,0.00944,0.00944,
612970,0.00988,0.00988,
612973,0.00988,0.00988,
612977,0.00988,0.00988,
612978,0.00559,0.00559,
612979,0.00969,0.00969,
612986,0.00559,0.00559,
612987,0.00559,0.00559,
612990,0.00555,0.00555,
612991,0.00518,0.00518,
612998,0.00555,0.00555,
612999,0.0081,0.0081,
613200,0.02008,0.02008,
613201,0.02008,0.02008,
613202,0.02008,0.02008,
613203,0.02008,0.02008,
613204,0.02008,0.02008,
613205,0.02008,0.02008,
613206,0.02008,0.02008,
613207,0.02008,0.02008,
613208,0.02008,0.02008,
613209,0.02008,0.02008,
613210,0.02008,0.02008,
613212,0.02008,0.02008,
613213,0.02008,0.02008,
613214,0.02008,0.02008,
613215,0.02008,0.02008,
613216,0.02008,0.02008,
613217,0.02008,0.02008,
613218,0.02008,0.02008,
613219,0.02008,0.02008,
613220,0.02008,0.02008,
613221,0.02008,0.02008,
613222,0.02008,0.02008,
613223,0.02008,0.02008,
613224,0.02008,0.02008,
613225,0.02008,0.02008,
613226,0.02008,0.02008,
613227,0.02008,0.02008,
613228,0.02008,0.02008,
613229,0.02008,0.02008,
613230,0.02008,0.02008,
613231,0.02008,0.02008,
613232,0.02008,0.02008,
613233,0.02008,0.02008,
613234,0.02008,0.02008,
613235,0.02008,0.02008,
613236,0.02008,0.02008,
613237,0.02008,0.02008,
613238,0.02008,0.02008,
613239,0.02008,0.02008,
613240,0.02008,0.02008,
613241,0.02008,0.02008,
613242,0.02008,0.02008,
613243,0.02008,0.02008,
613244,0.02008,0.02008,
613245,0.02008,0.02008,
613246,0.02008,0.02008,
613247,0.02008,0.02008,
613248,0.02008,0.02008,
613249,0.02008,0.02008,
613250,0.02008,0.02008,
613251,0.02008,0.02008,
613252,0.02008,0.02008,
613253,0.02008,0.02008,
613254,0.02008,0.02008,
613255,0.02008,0.02008,
613256,0.02008,0.02008,
613257,0.02008,0.02008,
613258,0.02008,0.02008,
613259,0.02008,0.02008,
613260,0.02008,0.02008,
613261,0.02008,0.02008,
613262,0.02008,0.02008,
613263,0.02008,0.02008,
613264,0.02008,0.02008,
613265,0.02008,0.02008,
613266,0.02008,0.02008,
613267,0.02008,0.02008,
613268,0.02008,0.02008,
613269,0.02008,0.02008,
613270,0.02008,0.02008,
613271,0.02008,0.02008,
613272,0.02008,0.02008,
613273,0.02008,0.02008,
613274,0.02008,0.02008,
613275,0.02008,0.02008,
613276,0.02008,0.02008,
613277,0.02008,0.02008,
613278,0.02008,0.02008,
613279,0.02008,0.02008,
613280,0.02008,0.02008,
613281,0.02008,0.02008,
613282,0.02008,0.02008,
613283,0.02008,0.02008,
613284,0.02008,0.02008,
613285,0.02008,0.02008,
613286,0.02008,0.02008,
613287,0.02008,0.02008,
613288,0.02008,0.02008,
613290,0.02008,0.02008,
613291,0.02008,0.02008,
613292,0.02008,0.02008,
613293,0.02008,0.02008,
613294,0.02008,0.02008,
613295,0.02008,0.02008,
613296,0.02008,0.02008,
613297,0.02008,0.02008,
613298,0.02008,0.02008,
613299,0.02008,0.02008,
613300,0.02008,0.02008,
613301,0.02008,0.02008,
613302,0.02008,0.02008,
613303,0.02008,0.02008,
613304,0.02008,0.02008,
613305,0.02008,0.02008,
613306,0.02008,0.02008,
613307,0.02008,0.02008,
613308,0.02008,0.02008,
613309,0.02008,0.02008,
613312,0.02008,0.02008,
613313,0.02008,0.02008,
613314,0.02008,0.02008,
613315,0.02008,0.02008,
613316,0.02008,0.02008,
613317,0.02008,0.02008,
613318,0.02008,0.02008,
613319,0.02008,0.02008,
613320,0.02008,0.02008,
613321,0.02008,0.02008,
613322,0.02008,0.02008,
613323,0.02008,0.02008,
613324,0.02008,0.02008,
613325,0.02008,0.02008,
613326,0.02008,0.02008,
613327,0.02008,0.02008,
613328,0.02008,0.02008,
613329,0.02008,0.02008,
613330,0.02008,0.02008,
613331,0.02008,0.02008,
613332,0.02008,0.02008,
613333,0.02008,0.02008,
613334,0.02008,0.02008,
613335,0.02008,0.02008,
613336,0.02008,0.02008,
613337,0.02008,0.02008,
613338,0.02008,0.02008,
613339,0.02008,0.02008,
613340,0.02008,0.02008,
613341,0.02008,0.02008,
613342,0.02008,0.02008,
613344,0.02008,0.02008,
613345,0.02008,0.02008,
613346,0.02008,0.02008,
613347,0.02008,0.02008,
613348,0.02008,0.02008,
613349,0.02008,0.02008,
613350,0.02008,0.02008,
613351,0.02008,0.02008,
613352,0.02008,0.02008,
613353,0.02008,0.02008,
613354,0.02008,0.02008,
613355,0.02008,0.02008,
613356,0.02008,0.02008,
613357,0.02008,0.02008,
613358,0.02008,0.02008,
613359,0.02008,0.02008,
613360,0.02008,0.02008,
613361,0.02008,0.02008,
613362,0.02008,0.02008,
613363,0.02008,0.02008,
613364,0.02008,0.02008,
613366,0.02008,0.02008,
613368,0.02008,0.02008,
613369,0.02008,0.02008,
613370,0.02008,0.02008,
613371,0.02008,0.02008,
613372,0.02008,0.02008,
613373,0.02008,0.02008,
613374,0.02008,0.02008,
613375,0.02008,0.02008,
613376,0.02008,0.02008,
613377,0.02008,0.02008,
613378,0.02008,0.02008,
613379,0.02008,0.02008,
613380,0.02008,0.02008,
613381,0.02008,0.02008,
613382,0.02008,0.02008,
613383,0.02008,0.02008,
613384,0.02008,0.02008,
613385,0.02008,0.02008,
613386,0.02008,0.02008,
613387,0.02008,0.02008,
613388,0.02008,0.02008,
613389,0.02008,0.02008,
613390,0.02008,0.02008,
613391,0.02008,0.02008,
613392,0.02008,0.02008,
613393,0.02008,0.02008,
613394,0.02008,0.02008,
613395,0.02008,0.02008,
613396,0.02008,0.02008,
613397,0.02008,0.02008,
613398,0.02008,0.02008,
613399,0.02008,0.02008,
613400,0.02008,0.02008,
613401,0.02008,0.02008,
613402,0.02008,0.02008,
613403,0.02008,0.02008,
613404,0.02008,0.02008,
613405,0.02008,0.02008,
613406,0.02008,0.02008,
613407,0.02008,0.02008,
613408,0.02008,0.02008,
613409,0.02008,0.02008,
613410,0.02008,0.02008,
613412,0.02008,0.02008,
613413,0.02008,0.02008,
613414,0.02008,0.02008,
613415,0.02008,0.02008,
613416,0.02008,0.02008,
613417,0.02008,0.02008,
613418,0.02008,0.02008,
613419,0.02008,0.02008,
613420,0.02008,0.02008,
613421,0.02008,0.02008,
613422,0.02008,0.02008,
613423,0.02008,0.02008,
613424,0.02008,0.02008,
613425,0.02008,0.02008,
613426,0.02008,0.02008,
613427,0.02008,0.02008,
613429,0.02008,0.02008,
613430,0.02008,0.02008,
613431,0.02008,0.02008,
613432,0.02008,0.02008,
613433,0.02008,0.02008,
613434,0.02008,0.02008,
613435,0.02008,0.02008,
613436,0.02008,0.02008,
613437,0.02008,0.02008,
613438,0.02008,0.02008,
613439,0.02008,0.02008,
613440,0.02008,0.02008,
613441,0.02008,0.02008,
613442,0.02008,0.02008,
613443,0.02008,0.02008,
613444,0.02008,0.02008,
613445,0.02008,0.02008,
613446,0.02008,0.02008,
613447,0.02008,0.02008,
613448,0.02008,0.02008,
613449,0.02008,0.02008,
613451,0.02008,0.02008,
613452,0.02008,0.02008,
613453,0.02008,0.02008,
613454,0.02008,0.02008,
613455,0.02008,0.02008,
613456,0.02008,0.02008,
613457,0.02008,0.02008,
613458,0.02008,0.02008,
613459,0.02008,0.02008,
613461,0.02008,0.02008,
613462,0.02008,0.02008,
613463,0.02008,0.02008,
613464,0.02008,0.02008,
613465,0.02008,0.02008,
613466,0.02008,0.02008,
613467,0.02008,0.02008,
613469,0.02008,0.02008,
613470,0.02008,0.02008,
613471,0.02008,0.02008,
613472,0.02008,0.02008,
613473,0.02008,0.02008,
613474,0.02008,0.02008,
613475,0.02008,0.02008,
613476,0.02008,0.02008,
613477,0.02008,0.02008,
613478,0.02008,0.02008,
613479,0.02008,0.02008,
613480,0.02008,0.02008,
613481,0.02008,0.02008,
613482,0.02008,0.02008,
613483,0.02008,0.02008,
613484,0.02008,0.02008,
613485,0.02008,0.02008,
613486,0.02008,0.02008,
613487,0.02008,0.02008,
613488,0.02008,0.02008,
613489,0.02008,0.02008,
613490,0.02008,0.02008,
613491,0.02008,0.02008,
613492,0.02008,0.02008,
613493,0.02008,0.02008,
613494,0.02008,0.02008,
613495,0.02008,0.02008,
613496,0.02008,0.02008,
613497,0.02008,0.02008,
613498,0.02008,0.02008,
613499,0.02008,0.02008,
613500,0.02008,0.02008,
613501,0.02008,0.02008,
613502,0.02008,0.02008,
613503,0.02008,0.02008,
613504,0.02008,0.02008,
613505,0.02008,0.02008,
613506,0.02008,0.02008,
613507,0.02008,0.02008,
613508,0.02008,0.02008,
613509,0.02008,0.02008,
613510,0.02008,0.02008,
613512,0.02008,0.02008,
613513,0.02008,0.02008,
613515,0.02008,0.02008,
613516,0.02008,0.02008,
613517,0.02008,0.02008,
613518,0.02008,0.02008,
613519,0.02008,0.02008,
613520,0.02008,0.02008,
613521,0.02008,0.02008,
613522,0.02008,0.02008,
613523,0.02008,0.02008,
613524,0.02008,0.02008,
613525,0.02008,0.02008,
613526,0.02008,0.02008,
613527,0.02008,0.02008,
613528,0.02008,0.02008,
613529,0.02008,0.02008,
613530,0.02008,0.02008,
613531,0.02008,0.02008,
613532,0.02008,0.02008,
613533,0.02008,0.02008,
613534,0.02008,0.02008,
613535,0.02008,0.02008,
613536,0.02008,0.02008,
613537,0.02008,0.02008,
613538,0.02008,0.02008,
613539,0.02008,0.02008,
613540,0.02008,0.02008,
613541,0.02008,0.02008,
613542,0.02008,0.02008,
613543,0.02008,0.02008,
613544,0.02008,0.02008,
613545,0.02008,0.02008,
613546,0.02008,0.02008,
613547,0.02008,0.02008,
613548,0.02008,0.02008,
613549,0.02008,0.02008,
613550,0.02008,0.02008,
613551,0.02008,0.02008,
613552,0.02008,0.02008,
613553,0.02008,0.02008,
613554,0.02008,0.02008,
613556,0.02008,0.02008,
613557,0.02008,0.02008,
613558,0.02008,0.02008,
613559,0.02008,0.02008,
613560,0.02008,0.02008,
613561,0.02008,0.02008,
613562,0.02008,0.02008,
613563,0.02008,0.02008,
613564,0.02008,0.02008,
613565,0.02008,0.02008,
613566,0.02008,0.02008,
613567,0.02008,0.02008,
613569,0.02008,0.02008,
613570,0.02008,0.02008,
613571,0.02008,0.02008,
613572,0.02008,0.02008,
613573,0.02008,0.02008,
613574,0.02008,0.02008,
613575,0.02008,0.02008,
613576,0.02008,0.02008,
613577,0.02008,0.02008,
613578,0.02008,0.02008,
613580,0.02008,0.02008,
613581,0.02008,0.02008,
613582,0.02008,0.02008,
613583,0.02008,0.02008,
613584,0.02008,0.02008,
613585,0.02008,0.02008,
613586,0.02008,0.02008,
613587,0.02008,0.02008,
613588,0.02008,0.02008,
613589,0.02008,0.02008,
613590,0.02008,0.02008,
613591,0.02008,0.02008,
613592,0.02008,0.02008,
613593,0.02008,0.02008,
613594,0.02008,0.02008,
613595,0.02008,0.02008,
613596,0.02008,0.02008,
613597,0.02008,0.02008,
613598,0.02008,0.02008,
613599,0.02008,0.02008,
613600,0.02008,0.02008,
613601,0.02008,0.02008,
613602,0.02008,0.02008,
613603,0.02008,0.02008,
613604,0.02008,0.02008,
613605,0.02008,0.02008,
613606,0.02008,0.02008,
613607,0.02008,0.02008,
613608,0.02008,0.02008,
613609,0.02008,0.02008,
613612,0.02008,0.02008,
613614,0.02008,0.02008,
613615,0.02008,0.02008,
613616,0.02008,0.02008,
613617,0.02008,0.02008,
613618,0.02008,0.02008,
613619,0.02008,0.02008,
613620,0.02008,0.02008,
613621,0.02008,0.02008,
613622,0.02008,0.02008,
613623,0.02008,0.02008,
613624,0.02008,0.02008,
613625,0.02008,0.02008,
613626,0.02008,0.02008,
613627,0.02008,0.02008,
613628,0.02008,0.02008,
613629,0.02008,0.02008,
613630,0.02008,0.02008,
613631,0.02008,0.02008,
613632,0.02008,0.02008,
613633,0.02008,0.02008,
613634,0.02008,0.02008,
613635,0.02008,0.02008,
613636,0.02008,0.02008,
613637,0.02008,0.02008,
613638,0.02008,0.02008,
613639,0.02008,0.02008,
613640,0.02008,0.02008,
613641,0.02008,0.02008,
613642,0.02008,0.02008,
613643,0.02008,0.02008,
613644,0.02008,0.02008,
613645,0.02008,0.02008,
613646,0.02008,0.02008,
613647,0.02008,0.02008,
613648,0.02008,0.02008,
613649,0.02008,0.02008,
613650,0.02008,0.02008,
613651,0.02008,0.02008,
613652,0.02008,0.02008,
613653,0.02008,0.02008,
613654,0.02008,0.02008,
613655,0.02008,0.02008,
613656,0.02008,0.02008,
613657,0.02008,0.02008,
613658,0.02008,0.02008,
613659,0.02008,0.02008,
613660,0.02008,0.02008,
613661,0.02008,0.02008,
613662,0.02008,0.02008,
613663,0.02008,0.02008,
613664,0.02008,0.02008,
613665,0.02008,0.02008,
613666,0.02008,0.02008,
613667,0.02008,0.02008,
613668,0.02008,0.02008,
613669,0.02008,0.02008,
613670,0.02008,0.02008,
613671,0.02008,0.02008,
613673,0.02008,0.02008,
613674,0.02008,0.02008,
613675,0.02008,0.02008,
613676,0.02008,0.02008,
613677,0.02008,0.02008,
613678,0.02008,0.02008,
613679,0.02008,0.02008,
613680,0.02008,0.02008,
613681,0.02008,0.02008,
613682,0.02008,0.02008,
613683,0.02008,0.02008,
613684,0.02008,0.02008,
613685,0.02008,0.02008,
613686,0.02008,0.02008,
613687,0.02008,0.02008,
613688,0.02008,0.02008,
613689,0.02008,0.02008,
613690,0.02008,0.02008,
613691,0.02008,0.02008,
613692,0.02008,0.02008,
613693,0.02008,0.02008,
613694,0.02008,0.02008,
613695,0.02008,0.02008,
613696,0.02008,0.02008,
613697,0.02008,0.02008,
613698,0.02008,0.02008,
613699,0.02008,0.02008,
613700,0.02008,0.02008,
613701,0.02008,0.02008,
613702,0.02008,0.02008,
613703,0.02008,0.02008,
613704,0.02008,0.02008,
613706,0.02008,0.02008,
613707,0.02008,0.02008,
613708,0.02008,0.02008,
613709,0.02008,0.02008,
613710,0.02008,0.02008,
613712,0.02008,0.02008,
613713,0.02008,0.02008,
613714,0.02008,0.02008,
613715,0.02008,0.02008,
613716,0.02008,0.02008,
613717,0.02008,0.02008,
613718,0.02008,0.02008,
613719,0.02008,0.02008,
613720,0.02008,0.02008,
613721,0.02008,0.02008,
613722,0.02008,0.02008,
613723,0.02008,0.02008,
613724,0.02008,0.02008,
613725,0.02008,0.02008,
613726,0.02008,0.02008,
613727,0.02008,0.02008,
613728,0.02008,0.02008,
613729,0.02008,0.02008,
613730,0.02008,0.02008,
613731,0.02008,0.02008,
613732,0.02008,0.02008,
613733,0.02008,0.02008,
613734,0.02008,0.02008,
613735,0.02008,0.02008,
613736,0.02008,0.02008,
613737,0.02008,0.02008,
613738,0.02008,0.02008,
613739,0.02008,0.02008,
613740,0.02008,0.02008,
613741,0.02008,0.02008,
613742,0.02008,0.02008,
613743,0.02008,0.02008,
613744,0.02008,0.02008,
613745,0.02008,0.02008,
613746,0.02008,0.02008,
613747,0.02008,0.02008,
613748,0.02008,0.02008,
613749,0.02008,0.02008,
613750,0.02008,0.02008,
613751,0.02008,0.02008,
613752,0.02008,0.02008,
613754,0.02008,0.02008,
613755,0.02008,0.02008,
613756,0.02008,0.02008,
613757,0.02008,0.02008,
613758,0.02008,0.02008,
613759,0.02008,0.02008,
613760,0.02008,0.02008,
613761,0.02008,0.02008,
613762,0.02008,0.02008,
613763,0.02008,0.02008,
613764,0.02008,0.02008,
613765,0.02008,0.02008,
613766,0.02008,0.02008,
613767,0.02008,0.02008,
613768,0.02008,0.02008,
613769,0.02008,0.02008,
613770,0.02008,0.02008,
613771,0.02008,0.02008,
613772,0.02008,0.02008,
613773,0.02008,0.02008,
613774,0.02008,0.02008,
613775,0.02008,0.02008,
613776,0.02008,0.02008,
613777,0.02008,0.02008,
613778,0.02008,0.02008,
613779,0.02008,0.02008,
613780,0.02008,0.02008,
613781,0.02008,0.02008,
613782,0.02008,0.02008,
613783,0.02008,0.02008,
613784,0.02008,0.02008,
613785,0.02008,0.02008,
613786,0.02008,0.02008,
613787,0.02008,0.02008,
613788,0.02008,0.02008,
613789,0.02008,0.02008,
613790,0.02008,0.02008,
613791,0.02008,0.02008,
613792,0.02008,0.02008,
613793,0.02008,0.02008,
613794,0.02008,0.02008,
613795,0.02008,0.02008,
613796,0.02008,0.02008,
613797,0.02008,0.02008,
613798,0.02008,0.02008,
613799,0.02008,0.02008,
613800,0.02008,0.02008,
613801,0.02008,0.02008,
613802,0.02008,0.02008,
613803,0.02008,0.02008,
613804,0.02008,0.02008,
613805,0.02008,0.02008,
613806,0.02008,0.02008,
613807,0.02008,0.02008,
613808,0.02008,0.02008,
613809,0.02008,0.02008,
613812,0.02008,0.02008,
613813,0.02008,0.02008,
613814,0.02008,0.02008,
613815,0.02008,0.02008,
613816,0.02008,0.02008,
613817,0.02008,0.02008,
613818,0.02008,0.02008,
613820,0.02008,0.02008,
613821,0.02008,0.02008,
613822,0.02008,0.02008,
613823,0.02008,0.02008,
613824,0.02008,0.02008,
613825,0.02008,0.02008,
613826,0.02008,0.02008,
613827,0.02008,0.02008,
613828,0.02008,0.02008,
613829,0.02008,0.02008,
613830,0.02008,0.02008,
613831,0.02008,0.02008,
613832,0.02008,0.02008,
613833,0.02008,0.02008,
613834,0.02008,0.02008,
613835,0.02008,0.02008,
613836,0.02008,0.02008,
613837,0.02008,0.02008,
613838,0.02008,0.02008,
613839,0.02008,0.02008,
613840,0.02008,0.02008,
613841,0.02008,0.02008,
613842,0.02008,0.02008,
613843,0.02008,0.02008,
613844,0.02008,0.02008,
613845,0.02008,0.02008,
613846,0.02008,0.02008,
613847,0.02008,0.02008,
613848,0.02008,0.02008,
613849,0.02008,0.02008,
613850,0.02008,0.02008,
613851,0.02008,0.02008,
613852,0.02008,0.02008,
613853,0.02008,0.02008,
613854,0.02008,0.02008,
613855,0.02008,0.02008,
613856,0.02008,0.02008,
613857,0.02008,0.02008,
613858,0.02008,0.02008,
613859,0.02008,0.02008,
613860,0.02008,0.02008,
613861,0.02008,0.02008,
613862,0.02008,0.02008,
613863,0.02008,0.02008,
613864,0.02008,0.02008,
613865,0.02008,0.02008,
613866,0.02008,0.02008,
613867,0.02008,0.02008,
613868,0.02008,0.02008,
613869,0.02008,0.02008,
613870,0.02008,0.02008,
613872,0.02008,0.02008,
613874,0.02008,0.02008,
613875,0.02008,0.02008,
613876,0.02008,0.02008,
613877,0.02008,0.02008,
613878,0.02008,0.02008,
613880,0.02008,0.02008,
613881,0.02008,0.02008,
613882,0.02008,0.02008,
613883,0.02008,0.02008,
613884,0.02008,0.02008,
613885,0.02008,0.02008,
613886,0.02008,0.02008,
613887,0.02008,0.02008,
613888,0.02008,0.02008,
613889,0.02008,0.02008,
613890,0.02008,0.02008,
613891,0.02008,0.02008,
613892,0.02008,0.02008,
613893,0.02008,0.02008,
613894,0.02008,0.02008,
613895,0.02008,0.02008,
613896,0.02008,0.02008,
613897,0.02008,0.02008,
613898,0.02008,0.02008,
613899,0.02008,0.02008,
613900,0.02008,0.02008,
613901,0.02008,0.02008,
613902,0.02008,0.02008,
613903,0.02008,0.02008,
613904,0.02008,0.02008,
613906,0.02008,0.02008,
613907,0.02008,0.02008,
613908,0.02008,0.02008,
613909,0.02008,0.02008,
613910,0.02008,0.02008,
613912,0.02008,0.02008,
613913,0.02008,0.02008,
613914,0.02008,0.02008,
613915,0.02008,0.02008,
613916,0.02008,0.02008,
613917,0.02008,0.02008,
613918,0.02008,0.02008,
613919,0.02008,0.02008,
613920,0.02008,0.02008,
613921,0.02008,0.02008,
613922,0.02008,0.02008,
613923,0.02008,0.02008,
613924,0.02008,0.02008,
613925,0.02008,0.02008,
613926,0.02008,0.02008,
613927,0.02008,0.02008,
613928,0.02008,0.02008,
613929,0.02008,0.02008,
613930,0.02008,0.02008,
613931,0.02008,0.02008,
613932,0.02008,0.02008,
613933,0.02008,0.02008,
613934,0.02008,0.02008,
613935,0.02008,0.02008,
613936,0.02008,0.02008,
613937,0.02008,0.02008,
613938,0.02008,0.02008,
613939,0.02008,0.02008,
613940,0.02008,0.02008,
613941,0.02008,0.02008,
613943,0.02008,0.02008,
613944,0.02008,0.02008,
613945,0.02008,0.02008,
613946,0.02008,0.02008,
613947,0.02008,0.02008,
613948,0.02008,0.02008,
613949,0.02008,0.02008,
613951,0.02008,0.02008,
613952,0.02008,0.02008,
613953,0.02008,0.02008,
613954,0.02008,0.02008,
613955,0.02008,0.02008,
613956,0.02008,0.02008,
613957,0.02008,0.02008,
613960,0.02008,0.02008,
613961,0.02008,0.02008,
613962,0.02008,0.02008,
613963,0.02008,0.02008,
613964,0.02008,0.02008,
613965,0.02008,0.02008,
613966,0.02008,0.02008,
613967,0.02008,0.02008,
613968,0.02008,0.02008,
613969,0.02008,0.02008,
613970,0.02008,0.02008,
613971,0.02008,0.02008,
613972,0.02008,0.02008,
613973,0.02008,0.02008,
613974,0.02008,0.02008,
613975,0.02008,0.02008,
613977,0.02008,0.02008,
613978,0.02008,0.02008,
613979,0.02008,0.02008,
613980,0.02008,0.02008,
613981,0.02008,0.02008,
613982,0.02008,0.02008,
613983,0.02008,0.02008,
613984,0.02008,0.02008,
613985,0.02008,0.02008,
613986,0.02008,0.02008,
613987,0.02008,0.02008,
613988,0.02008,0.02008,
613989,0.02008,0.02008,
613990,0.02008,0.02008,
613991,0.02008,0.02008,
613992,0.02008,0.02008,
613993,0.02008,0.02008,
613994,0.02008,0.02008,
613995,0.02008,0.02008,
613996,0.02008,0.02008,
613997,0.02008,0.02008,
613998,0.02008,0.02008,
614200,0.00341,0.00341,
614201,0.00292,0.00292,
614202,0.00341,0.00341,
614203,0.00341,0.00341,
614204,0.00341,0.00341,
614205,0.00341,0.00341,
614206,0.00333,0.00333,
614207,0.00333,0.00333,
614208,0.00294,0.00294,
614209,0.00294,0.00294,
614210,0.00295,0.00295,
614212,0.00999,0.00999,
614213,0.00295,0.00295,
614214,0.00294,0.00294,
614215,0.00295,0.00295,
614216,0.00294,0.00294,
614217,0.00295,0.00295,
614218,0.00294,0.00294,
614219,0.00999,0.00999,
614220,0.00295,0.00295,
614221,0.00295,0.00295,
614222,0.00295,0.00295,
614223,0.00295,0.00295,
614224,0.00295,0.00295,
614225,0.00295,0.00295,
614226,0.00333,0.00333,
614227,0.00295,0.00295,
614228,0.00295,0.00295,
614229,0.00295,0.00295,
614230,0.00341,0.00341,
614231,0.00295,0.00295,
614232,0.00295,0.00295,
614233,0.00295,0.00295,
614234,0.00295,0.00295,
614235,0.00295,0.00295,
614236,0.00295,0.00295,
614237,0.00295,0.00295,
614238,0.00295,0.00295,
614239,0.00295,0.00295,
614240,0.00295,0.00295,
614241,0.00295,0.00295,
614242,0.00295,0.00295,
614243,0.00295,0.00295,
614244,0.00295,0.00295,
614245,0.00333,0.00333,
614246,0.00749,0.00749,
614247,0.00295,0.00295,
